ORD200004,2025-05-08,C81840,Printer,4,626.010009765625,668 Main St,Online,Delivered,TRK29241424,8,SAVE10,Email,2504.0400390625
ORD200994,2024-06-27,C27613,Tablet,4,615.650024414063,971 Main St,Debit Card,Delivered,TRK63701318,9,WINTER15,Google,2462.60009765625
ORD200359,2023-06-09,C95643,Desk,4,606.570007324219,303 Main St,Debit Card,Delivered,TRK23286689,5,WINTER15,Referral,2426.28002929688
ORD200174,2024-04-16,C51145,Printer,4,600.809997558594,790 Main St,Debit Card,Delivered,TRK59154274,9,SAVE10,Email,2403.23999023438
ORD200817,2023-10-05,C87994,Chair,4,598.190002441406,430 Main St,Credit Card,Delivered,TRK98883971,7,WINTER15,Email,2392.76000976563
ORD200621,2023-10-22,C37455,Phone,5,476.010009765625,146 Main St,Credit Card,Delivered,TRK82685594,7,WINTER15,Google,2380.05004882813
ORD200267,2025-04-17,C84480,Chair,5,468.510009765625,803 Main St,Debit Card,Delivered,TRK62361867,9,NIL,Facebook,2342.55004882813
ORD200726,2024-10-25,C18105,Laptop,4,583.02001953125,338 Main St,Online,Delivered,TRK94006117,4,FREESHIP,Facebook,2332.080078125
ORD201080,2023-01-20,C70613,Laptop,5,464.739990234375,438 Main St,Gift Card,Delivered,TRK33140293,7,NIL,Referral,2323.69995117188
ORD200638,2023-10-15,C66840,Tablet,4,578.27001953125,547 Main St,Online,Delivered,TRK76929637,9,WINTER15,Email,2313.080078125
ORD200588,2024-12-10,C61849,Monitor,4,577.820007324219,811 Main St,Credit Card,Delivered,TRK47613918,9,NIL,Google,2311.28002929688
ORD200309,2023-10-03,C63153,Chair,4,549.760009765625,625 Main St,Debit Card,Delivered,TRK38033305,4,FREESHIP,Facebook,2199.0400390625
ORD200200,2025-06-07,C97681,Tablet,5,433.260009765625,895 Main St,Credit Card,Delivered,TRK37531040,9,SAVE10,Google,2166.30004882813
ORD201155,2023-08-13,C41478,Printer,4,534.570007324219,667 Main St,Credit Card,Delivered,TRK62068126,6,FREESHIP,Facebook,2138.28002929688
ORD201006,2024-05-27,C27435,Tablet,5,420.980010986328,860 Main St,Cash,Delivered,TRK91458233,7,SAVE10,Facebook,2104.89990234375
ORD200935,2023-11-24,C39593,Phone,3,692.710021972656,398 Main St,Credit Card,Delivered,TRK62405253,3,FREESHIP,Instagram,2078.1298828125
ORD201171,2023-08-28,C39911,Phone,4,518.400024414063,699 Main St,Credit Card,Delivered,TRK80431998,7,SAVE10,Facebook,2073.60009765625
ORD200178,2024-04-11,C53070,Chair,4,512.059997558594,283 Main St,Online,Delivered,TRK49791755,5,SAVE10,Google,2048.23999023438
ORD200304,2024-10-18,C86762,Monitor,5,408.730010986328,326 Main St,Gift Card,Delivered,TRK75686292,10,FREESHIP,Instagram,2043.65002441406
ORD200357,2023-07-08,C74982,Laptop,5,408.559997558594,398 Main St,Debit Card,Delivered,TRK98700702,8,FREESHIP,Instagram,2042.80004882813
ORD200807,2024-11-10,C82344,Monitor,3,676.210021972656,260 Main St,Online,Delivered,TRK70957219,5,SAVE10,Google,2028.63000488281
ORD200979,2023-05-31,C75018,Monitor,3,669.059997558594,299 Main St,Cash,Delivered,TRK51794806,7,SAVE10,Facebook,2007.18005371094
ORD200100,2023-02-17,C74866,Phone,3,664.789978027344,743 Main St,Online,Delivered,TRK53783265,6,NIL,Facebook,1994.36999511719
ORD200173,2024-03-24,C95901,Phone,3,664.460021972656,806 Main St,Online,Delivered,TRK56989066,4,FREESHIP,Google,1993.38000488281
ORD200715,2024-07-26,C68266,Printer,3,653.630004882813,281 Main St,Online,Delivered,TRK96161062,7,FREESHIP,Email,1960.89001464844
ORD200481,2023-04-23,C94568,Laptop,4,484.850006103516,317 Main St,Debit Card,Delivered,TRK58653915,5,WINTER15,Referral,1939.40002441406
ORD200897,2024-09-03,C87995,Laptop,4,481.480010986328,358 Main St,Gift Card,Delivered,TRK38730545,5,SAVE10,Instagram,1925.92004394531
ORD200996,2024-04-28,C28648,Monitor,4,473.859985351563,101 Main St,Debit Card,Delivered,TRK92240846,7,SAVE10,Facebook,1895.43994140625
ORD200870,2025-06-01,C78725,Phone,4,470.089996337891,541 Main St,Debit Card,Delivered,TRK72001139,4,FREESHIP,Google,1880.35998535156
ORD200918,2025-06-24,C74359,Laptop,5,368.25,706 Main St,Online,Delivered,TRK18250450,5,NIL,Instagram,1841.25
ORD200278,2024-11-18,C46015,Laptop,5,362.459991455078,299 Main St,Cash,Delivered,TRK46598430,6,FREESHIP,Instagram,1812.30004882813
ORD200226,2025-06-27,C31501,Desk,3,588.049987792969,242 Main St,Gift Card,Delivered,TRK93063929,8,NIL,Instagram,1764.15002441406
ORD200259,2023-06-11,C20977,Chair,4,435.119995117188,636 Main St,Credit Card,Delivered,TRK54991561,9,SAVE10,Instagram,1740.47998046875
ORD200752,2024-10-03,C82217,Phone,4,429.369995117188,299 Main St,Credit Card,Delivered,TRK33305694,8,FREESHIP,Google,1717.47998046875
ORD201145,2025-05-12,C28152,Desk,3,571.530029296875,821 Main St,Debit Card,Delivered,TRK59642814,6,FREESHIP,Facebook,1714.58996582031
ORD200624,2024-01-16,C25967,Tablet,5,341.959991455078,747 Main St,Debit Card,Delivered,TRK88559278,6,NIL,Email,1709.80004882813
ORD200307,2023-07-01,C92407,Laptop,3,557.409973144531,135 Main St,Online,Delivered,TRK11755610,4,NIL,Email,1672.22998046875
ORD200741,2025-01-23,C99683,Monitor,5,332.640014648438,945 Main St,Gift Card,Delivered,TRK87305883,10,NIL,Referral,1663.19995117188
ORD200179,2024-11-24,C27401,Laptop,3,539.909973144531,500 Main St,Credit Card,Delivered,TRK14332053,8,NIL,Email,1619.72998046875
ORD200531,2024-07-02,C64502,Desk,5,320.010009765625,722 Main St,Gift Card,Delivered,TRK14914388,6,NIL,Referral,1600.05004882813
ORD200539,2025-02-18,C53277,Desk,3,531.719970703125,473 Main St,Gift Card,Delivered,TRK17653832,7,SAVE10,Google,1595.16003417969
ORD200140,2025-05-31,C33110,Chair,3,528.140014648438,388 Main St,Online,Delivered,TRK38624225,3,FREESHIP,Email,1584.42004394531
ORD201164,2024-01-08,C65890,Tablet,5,315.570007324219,340 Main St,Debit Card,Delivered,TRK64530489,6,WINTER15,Email,1577.84997558594
ORD200739,2024-06-13,C35123,Phone,4,386.730010986328,513 Main St,Cash,Delivered,TRK58979275,4,SAVE10,Facebook,1546.92004394531
ORD200794,2023-03-09,C76653,Printer,4,384.850006103516,988 Main St,Online,Delivered,TRK77052196,9,FREESHIP,Instagram,1539.40002441406
ORD200674,2024-01-09,C56928,Laptop,4,358.75,860 Main St,Gift Card,Delivered,TRK57792939,9,SAVE10,Facebook,1435
ORD200021,2024-11-17,C99023,Monitor,4,342.950012207031,569 Main St,Cash,Delivered,TRK52646983,6,NIL,Google,1371.80004882813
ORD201017,2024-08-25,C51694,Chair,2,680.849975585938,953 Main St,Gift Card,Delivered,TRK83122112,6,FREESHIP,Referral,1361.69995117188
ORD201016,2023-12-29,C20257,Tablet,5,268.779998779297,669 Main St,Debit Card,Delivered,TRK62135578,7,WINTER15,Email,1343.90002441406
ORD200997,2023-11-27,C26210,Laptop,3,444.75,805 Main St,Cash,Delivered,TRK40616861,6,SAVE10,Facebook,1334.25
ORD201000,2023-06-21,C90132,Printer,5,260.929992675781,582 Main St,Online,Delivered,TRK52664903,9,SAVE10,Email,1304.65002441406
ORD200659,2024-10-26,C24301,Phone,2,642.039978027344,964 Main St,Gift Card,Delivered,TRK55000075,4,WINTER15,Email,1284.07995605469
ORD200827,2023-05-25,C95856,Tablet,2,639.880004882813,432 Main St,Cash,Delivered,TRK58829625,5,WINTER15,Instagram,1279.76000976563
ORD200548,2024-01-05,C17103,Printer,3,426.119995117188,922 Main St,Online,Delivered,TRK64398650,5,WINTER15,Instagram,1278.35998535156
ORD200029,2024-09-20,C33260,Desk,3,423.529998779297,930 Main St,Credit Card,Delivered,TRK59744090,6,SAVE10,Referral,1270.58996582031
ORD200331,2023-04-15,C78724,Printer,3,422.130004882813,187 Main St,Online,Delivered,TRK25703134,7,SAVE10,Facebook,1266.39001464844
ORD200868,2024-06-29,C70452,Monitor,4,316.320007324219,309 Main St,Debit Card,Delivered,TRK42985882,7,NIL,Facebook,1265.28002929688
ORD200840,2024-01-14,C60699,Chair,3,411.950012207031,672 Main St,Credit Card,Delivered,TRK88660574,7,FREESHIP,Referral,1235.84997558594
ORD201008,2023-01-13,C62557,Monitor,3,410.880004882813,257 Main St,Cash,Delivered,TRK12742366,8,FREESHIP,Instagram,1232.64001464844
ORD200214,2024-08-21,C29483,Desk,4,305.720001220703,673 Main St,Online,Delivered,TRK89423603,5,NIL,Facebook,1222.88000488281
ORD200280,2023-03-27,C55388,Tablet,3,404.619995117188,740 Main St,Gift Card,Delivered,TRK75741001,6,FREESHIP,Instagram,1213.85998535156
ORD200075,2023-09-26,C80651,Tablet,3,398.170013427734,917 Main St,Debit Card,Delivered,TRK14846720,5,SAVE10,Email,1194.51000976563
ORD200322,2024-06-14,C48646,Phone,5,231.820007324219,339 Main St,Debit Card,Delivered,TRK18233748,6,SAVE10,Facebook,1159.09997558594
ORD200648,2025-01-18,C89674,Monitor,2,575.830017089844,182 Main St,Online,Delivered,TRK45902512,3,WINTER15,Referral,1151.66003417969
ORD200854,2025-06-13,C56938,Laptop,3,372.600006103516,356 Main St,Credit Card,Delivered,TRK67735987,7,WINTER15,Referral,1117.80004882813
ORD201103,2023-04-24,C90292,Laptop,4,276.320007324219,129 Main St,Online,Delivered,TRK26270357,5,NIL,Google,1105.28002929688
ORD201075,2024-08-31,C40949,Monitor,2,552.630004882813,609 Main St,Debit Card,Delivered,TRK43066749,7,WINTER15,Instagram,1105.26000976563
ORD201055,2023-10-23,C10787,Monitor,4,274.820007324219,932 Main St,Debit Card,Delivered,TRK91512567,9,WINTER15,Email,1099.28002929688
ORD200210,2024-12-05,C93821,Chair,3,358.480010986328,513 Main St,Gift Card,Delivered,TRK10658539,7,FREESHIP,Facebook,1075.43994140625
ORD200869,2024-03-17,C29905,Desk,2,533.950012207031,790 Main St,Online,Delivered,TRK16788127,5,WINTER15,Google,1067.90002441406
ORD201116,2023-10-14,C69149,Printer,2,531.489990234375,562 Main St,Credit Card,Delivered,TRK61265132,7,WINTER15,Facebook,1062.97998046875
ORD201092,2023-08-21,C38642,Laptop,5,209.199996948242,930 Main St,Debit Card,Delivered,TRK47744396,6,WINTER15,Email,1046
ORD200939,2025-04-16,C48510,Laptop,2,521.400024414063,212 Main St,Cash,Delivered,TRK53152886,7,SAVE10,Instagram,1042.80004882813
ORD201098,2023-06-17,C91103,Monitor,4,255.860000610352,155 Main St,Credit Card,Delivered,TRK91653000,7,NIL,Email,1023.44000244141
ORD200589,2025-02-10,C84041,Laptop,2,500.799987792969,900 Main St,Cash,Delivered,TRK84920444,3,FREESHIP,Referral,1001.59997558594
ORD200692,2023-01-23,C25534,Desk,5,196.839996337891,319 Main St,Credit Card,Delivered,TRK68347402,5,WINTER15,Instagram,984.200012207031
ORD201030,2023-10-02,C61773,Phone,4,245.279998779297,176 Main St,Credit Card,Delivered,TRK12936357,6,WINTER15,Email,981.119995117188
ORD200874,2023-10-31,C92180,Chair,2,488.899993896484,632 Main St,Cash,Delivered,TRK93315929,7,FREESHIP,Facebook,977.799987792969
ORD201166,2023-07-31,C95568,Chair,3,324.470001220703,971 Main St,Cash,Delivered,TRK37075292,4,WINTER15,Email,973.409973144531
ORD200385,2023-10-31,C56851,Chair,5,191.630004882813,752 Main St,Gift Card,Delivered,TRK65290904,6,FREESHIP,Facebook,958.150024414063
ORD201126,2024-07-22,C34337,Phone,5,190.110000610352,325 Main St,Cash,Delivered,TRK36195559,7,SAVE10,Google,950.549987792969
ORD200183,2024-04-18,C39246,Monitor,5,186.279998779297,258 Main St,Debit Card,Delivered,TRK16658182,8,SAVE10,Email,931.400024414063
ORD200910,2024-05-31,C36174,Printer,3,308.980010986328,348 Main St,Cash,Delivered,TRK26397548,3,SAVE10,Instagram,926.940002441406
ORD200744,2024-06-12,C10642,Tablet,2,461.369995117188,200 Main St,Cash,Delivered,TRK98725693,5,SAVE10,Google,922.739990234375
ORD201157,2024-05-29,C25841,Monitor,3,301.549987792969,242 Main St,Debit Card,Delivered,TRK21451375,5,FREESHIP,Google,904.650024414063
ORD200334,2024-03-26,C90348,Chair,4,224.75,728 Main St,Online,Delivered,TRK20635777,7,WINTER15,Facebook,899
ORD200787,2024-03-17,C18167,Desk,4,221.960006713867,193 Main St,Cash,Delivered,TRK36841089,7,NIL,Google,887.840026855469
ORD200841,2024-09-19,C94658,Printer,2,443.220001220703,742 Main St,Credit Card,Delivered,TRK51732528,5,NIL,Facebook,886.440002441406
ORD201095,2024-04-23,C33051,Phone,2,441.540008544922,397 Main St,Online,Delivered,TRK92929755,2,SAVE10,Email,883.080017089844
ORD201197,2023-07-13,C79674,Tablet,2,436.839996337891,275 Main St,Online,Delivered,TRK88039356,2,FREESHIP,Instagram,873.679992675781
ORD200313,2023-07-09,C67687,Chair,2,434.299987792969,978 Main St,Cash,Delivered,TRK22838735,7,SAVE10,Instagram,868.599975585938
ORD200196,2025-01-24,C40882,Desk,4,217.130004882813,719 Main St,Cash,Delivered,TRK64165503,8,WINTER15,Email,868.52001953125
ORD200261,2025-05-28,C68976,Phone,5,173.649993896484,460 Main St,Gift Card,Delivered,TRK25491356,9,SAVE10,Email,868.25
ORD200944,2024-12-16,C32687,Laptop,2,426.220001220703,448 Main St,Online,Delivered,TRK98284560,7,WINTER15,Google,852.440002441406
ORD200793,2024-04-15,C91255,Chair,5,170.220001220703,769 Main St,Debit Card,Delivered,TRK69599961,8,NIL,Referral,851.099975585938
ORD200268,2023-08-11,C37032,Phone,2,423.880004882813,655 Main St,Debit Card,Delivered,TRK48639226,7,SAVE10,Referral,847.760009765625
ORD201113,2023-03-19,C52914,Desk,4,209.990005493164,168 Main St,Cash,Delivered,TRK80819053,8,NIL,Google,839.960021972656
ORD200123,2023-07-06,C86064,Desk,3,278.040008544922,727 Main St,Online,Delivered,TRK62182901,5,NIL,Instagram,834.119995117188
ORD200993,2024-04-06,C61384,Monitor,3,267.450012207031,576 Main St,Gift Card,Delivered,TRK33323210,5,WINTER15,Instagram,802.349975585938
ORD200254,2023-12-26,C10866,Monitor,3,263.190002441406,770 Main St,Online,Delivered,TRK34809583,5,NIL,Instagram,789.570007324219
ORD200698,2023-01-04,C44366,Laptop,2,388.220001220703,169 Main St,Cash,Delivered,TRK48658394,2,WINTER15,Instagram,776.440002441406
ORD200857,2024-03-10,C56506,Phone,3,257.839996337891,185 Main St,Online,Delivered,TRK86808324,4,NIL,Instagram,773.52001953125
ORD200039,2025-02-27,C96664,Printer,3,256.459991455078,666 Main St,Credit Card,Delivered,TRK85508960,4,SAVE10,Referral,769.380004882813
ORD200830,2024-12-11,C90310,Tablet,4,190.639999389648,853 Main St,Cash,Delivered,TRK70028457,5,SAVE10,Email,762.559997558594
ORD200673,2023-02-21,C46504,Tablet,2,372.920013427734,131 Main St,Credit Card,Delivered,TRK95024356,7,SAVE10,Email,745.840026855469
ORD200650,2023-05-18,C74499,Desk,2,372.230010986328,518 Main St,Gift Card,Delivered,TRK93767278,7,SAVE10,Email,744.460021972656
ORD200537,2025-03-23,C68553,Tablet,3,247.470001220703,385 Main St,Online,Delivered,TRK58218971,4,SAVE10,Facebook,742.409973144531
ORD200090,2023-09-18,C36540,Chair,4,182.080001831055,611 Main St,Gift Card,Delivered,TRK35828122,4,SAVE10,Email,728.320007324219
ORD200804,2024-01-01,C76362,Chair,3,236.5,916 Main St,Online,Delivered,TRK11868618,8,FREESHIP,Email,709.5
ORD200078,2024-08-06,C32029,Printer,4,175.360000610352,146 Main St,Debit Card,Delivered,TRK68535532,4,FREESHIP,Instagram,701.440002441406
ORD200821,2024-12-14,C40771,Laptop,4,174.490005493164,259 Main St,Credit Card,Delivered,TRK56310345,5,SAVE10,Facebook,697.960021972656
ORD200291,2024-05-12,C61521,Phone,2,345.010009765625,670 Main St,Credit Card,Delivered,TRK93676567,6,FREESHIP,Google,690.02001953125
ORD200040,2023-08-20,C84766,Desk,2,344.019989013672,267 Main St,Online,Delivered,TRK78967923,4,FREESHIP,Instagram,688.039978027344
ORD200568,2023-03-10,C29072,Laptop,2,343.989990234375,312 Main St,Online,Delivered,TRK72334047,4,NIL,Google,687.97998046875
ORD201119,2024-11-24,C99024,Laptop,1,684.650024414063,250 Main St,Credit Card,Delivered,TRK24675988,1,FREESHIP,Email,684.650024414063
ORD201026,2023-05-01,C55454,Monitor,1,677.47998046875,807 Main St,Online,Delivered,TRK13281370,1,WINTER15,Facebook,677.47998046875
ORD200875,2023-08-03,C25918,Laptop,5,133.389999389648,203 Main St,Credit Card,Delivered,TRK66473392,6,FREESHIP,Referral,666.950012207031
ORD201168,2023-04-08,C89559,Laptop,2,331.420013427734,297 Main St,Credit Card,Delivered,TRK82838108,6,WINTER15,Google,662.840026855469
ORD201054,2023-11-29,C42949,Printer,1,660.659973144531,447 Main St,Debit Card,Delivered,TRK46415143,3,WINTER15,Instagram,660.659973144531
ORD200767,2025-04-18,C19368,Tablet,2,323.220001220703,517 Main St,Credit Card,Delivered,TRK80436037,7,NIL,Instagram,646.440002441406
ORD200353,2025-03-28,C16012,Tablet,1,630.820007324219,171 Main St,Online,Delivered,TRK15195225,5,FREESHIP,Google,630.820007324219
ORD200581,2024-11-11,C44674,Laptop,1,627.340026855469,942 Main St,Online,Delivered,TRK87158684,1,NIL,Referral,627.340026855469
ORD200392,2024-02-28,C95100,Phone,1,627.200012207031,197 Main St,Online,Delivered,TRK47366265,1,WINTER15,Email,627.200012207031
ORD200970,2024-09-07,C72664,Desk,1,627.150024414063,241 Main St,Cash,Delivered,TRK86694331,5,SAVE10,Instagram,627.150024414063
ORD201032,2023-04-20,C26188,Chair,1,618.679992675781,990 Main St,Online,Delivered,TRK61634201,6,WINTER15,Referral,618.679992675781
ORD200547,2023-08-20,C40427,Phone,1,613.97998046875,411 Main St,Online,Delivered,TRK25392280,4,FREESHIP,Facebook,613.97998046875
ORD200314,2023-10-04,C29931,Desk,4,153.089996337891,540 Main St,Online,Delivered,TRK48712417,4,FREESHIP,Referral,612.359985351563
ORD200772,2024-07-28,C33802,Monitor,1,604.869995117188,461 Main St,Online,Delivered,TRK25799478,4,NIL,Instagram,604.869995117188
ORD200104,2024-07-30,C65744,Phone,1,582.039978027344,647 Main St,Gift Card,Delivered,TRK39906058,1,FREESHIP,Email,582.039978027344
ORD200584,2025-03-21,C15257,Chair,4,145.050003051758,626 Main St,Online,Delivered,TRK28779938,6,SAVE10,Google,580.200012207031
ORD200867,2024-05-26,C53252,Printer,4,142.580001831055,351 Main St,Cash,Delivered,TRK65831261,4,FREESHIP,Facebook,570.320007324219
ORD200763,2023-04-06,C79142,Laptop,1,569.960021972656,533 Main St,Online,Delivered,TRK30915955,4,FREESHIP,Email,569.960021972656
ORD200229,2025-03-28,C62622,Tablet,1,562.609985351563,762 Main St,Credit Card,Delivered,TRK70997648,3,WINTER15,Facebook,562.609985351563
ORD200508,2025-05-14,C39550,Phone,1,558.27001953125,976 Main St,Online,Delivered,TRK24120267,1,NIL,Referral,558.27001953125
ORD200882,2025-06-28,C43335,Phone,2,274.119995117188,533 Main St,Cash,Delivered,TRK91848650,6,FREESHIP,Referral,548.239990234375
ORD201018,2023-07-08,C77499,Laptop,3,182.479995727539,209 Main St,Cash,Delivered,TRK20703086,3,NIL,Instagram,547.440002441406
ORD200156,2024-11-08,C58808,Chair,2,269.829986572266,651 Main St,Online,Delivered,TRK24451893,4,SAVE10,Email,539.659973144531
ORD201040,2023-11-15,C13169,Tablet,1,536.070007324219,932 Main St,Debit Card,Delivered,TRK66288666,5,FREESHIP,Google,536.070007324219
ORD200747,2025-03-12,C54277,Tablet,2,259.579986572266,940 Main St,Debit Card,Delivered,TRK26500181,7,FREESHIP,Instagram,519.159973144531
ORD200634,2024-04-25,C66906,Printer,2,259.320007324219,117 Main St,Gift Card,Delivered,TRK31633755,2,WINTER15,Referral,518.640014648438
ORD200887,2024-12-19,C67932,Chair,3,171.660003662109,857 Main St,Debit Card,Delivered,TRK88547534,7,NIL,Google,514.97998046875
ORD200437,2024-04-18,C63378,Phone,1,512.390014648438,955 Main St,Online,Delivered,TRK20863705,2,FREESHIP,Instagram,512.390014648438
ORD200580,2023-11-14,C71076,Monitor,2,255.990005493164,340 Main St,Credit Card,Delivered,TRK65148292,4,SAVE10,Instagram,511.980010986328
ORD200137,2024-11-26,C50682,Monitor,2,250.979995727539,598 Main St,Credit Card,Delivered,TRK12242337,5,NIL,Google,501.959991455078
ORD200864,2023-05-03,C14240,Desk,1,491.109985351563,592 Main St,Credit Card,Delivered,TRK58095246,4,SAVE10,Facebook,491.109985351563
ORD200061,2024-03-24,C61618,Desk,4,122.199996948242,104 Main St,Cash,Delivered,TRK43458485,7,FREESHIP,Facebook,488.799987792969
ORD200445,2024-03-23,C94569,Phone,1,487.209991455078,227 Main St,Cash,Delivered,TRK31351770,3,SAVE10,Referral,487.209991455078
ORD200958,2023-05-13,C82685,Desk,3,158.660003662109,537 Main St,Gift Card,Delivered,TRK70184320,7,WINTER15,Email,475.980010986328
ORD200730,2025-02-22,C77357,Phone,1,474.600006103516,407 Main St,Debit Card,Delivered,TRK91943923,4,SAVE10,Email,474.600006103516
ORD200015,2023-07-17,C39416,Printer,1,473.959991455078,942 Main St,Cash,Delivered,TRK54930938,3,NIL,Google,473.959991455078
ORD200096,2024-06-01,C93007,Phone,2,232.830001831055,103 Main St,Gift Card,Delivered,TRK85696091,7,NIL,Instagram,465.660003662109
ORD200349,2023-11-30,C39648,Chair,1,465.329986572266,824 Main St,Gift Card,Delivered,TRK56016905,2,FREESHIP,Google,465.329986572266
ORD200583,2025-06-15,C27072,Chair,3,154.369995117188,996 Main St,Gift Card,Delivered,TRK29750379,4,NIL,Instagram,463.109985351563
ORD200024,2024-10-30,C17470,Laptop,2,230.949996948242,956 Main St,Online,Delivered,TRK28775057,3,WINTER15,Referral,461.899993896484
ORD200277,2024-09-09,C11210,Chair,5,90.9199981689453,910 Main St,Credit Card,Delivered,TRK44929965,9,SAVE10,Facebook,454.600006103516
ORD201162,2025-03-11,C29405,Phone,2,224.369995117188,251 Main St,Debit Card,Delivered,TRK33125798,3,WINTER15,Referral,448.739990234375
ORD200145,2024-03-02,C85929,Printer,3,146.910003662109,798 Main St,Credit Card,Delivered,TRK29318610,6,FREESHIP,Google,440.730010986328
ORD200085,2024-09-09,C14553,Tablet,3,146.729995727539,768 Main St,Cash,Delivered,TRK93538334,8,FREESHIP,Email,440.190002441406
ORD200466,2023-07-18,C37412,Phone,1,432.470001220703,895 Main St,Cash,Delivered,TRK97829604,4,FREESHIP,Referral,432.470001220703
ORD200978,2024-06-25,C41508,Printer,4,107.48999786377,993 Main St,Cash,Delivered,TRK61047536,5,NIL,Google,429.959991455078
ORD200169,2024-04-07,C35785,Printer,1,427.820007324219,732 Main St,Online,Delivered,TRK78923089,2,WINTER15,Email,427.820007324219
ORD200860,2024-01-23,C69542,Printer,1,422.540008544922,876 Main St,Cash,Delivered,TRK20746505,1,SAVE10,Google,422.540008544922
ORD200409,2023-06-28,C45187,Desk,5,84.129997253418,767 Main St,Online,Delivered,TRK12320793,9,SAVE10,Google,420.649993896484
ORD200468,2025-06-21,C90110,Phone,1,418.359985351563,998 Main St,Credit Card,Delivered,TRK60203957,5,FREESHIP,Email,418.359985351563
ORD200873,2024-05-12,C53488,Desk,3,136.839996337891,448 Main St,Cash,Delivered,TRK27365050,3,SAVE10,Facebook,410.519989013672
ORD200065,2023-12-30,C97735,Monitor,5,81.6999969482422,385 Main St,Credit Card,Delivered,TRK13743703,6,NIL,Instagram,408.5
ORD200025,2024-07-24,C42577,Monitor,1,399.980010986328,709 Main St,Debit Card,Delivered,TRK69423327,3,WINTER15,Email,399.980010986328
ORD200395,2025-04-25,C30010,Phone,3,127.410003662109,830 Main St,Gift Card,Delivered,TRK35386084,7,SAVE10,Referral,382.230010986328
ORD200510,2024-12-16,C72533,Printer,1,376.760009765625,389 Main St,Debit Card,Delivered,TRK51288986,5,SAVE10,Email,376.760009765625
ORD201033,2024-12-24,C20338,Monitor,1,370.850006103516,331 Main St,Gift Card,Delivered,TRK30654048,2,FREESHIP,Referral,370.850006103516
ORD201187,2024-03-13,C26340,Desk,2,184.600006103516,562 Main St,Gift Card,Delivered,TRK59962703,7,WINTER15,Email,369.200012207031
ORD200717,2023-10-16,C50087,Chair,3,122.110000610352,707 Main St,Online,Delivered,TRK31143760,4,WINTER15,Email,366.329986572266
ORD201112,2023-10-13,C76929,Desk,1,356.809997558594,563 Main St,Online,Delivered,TRK80694400,1,WINTER15,Instagram,356.809997558594
ORD201009,2023-09-02,C54494,Tablet,2,176.460006713867,696 Main St,Credit Card,Delivered,TRK95958645,2,FREESHIP,Email,352.920013427734
ORD200285,2025-06-10,C67583,Phone,1,338.309997558594,974 Main St,Online,Delivered,TRK93281700,3,NIL,Google,338.309997558594
ORD200845,2023-10-08,C24212,Phone,3,107.360000610352,808 Main St,Gift Card,Delivered,TRK68894675,5,FREESHIP,Google,322.079986572266
ORD200956,2024-04-11,C21191,Phone,2,160.979995727539,381 Main St,Debit Card,Delivered,TRK86246309,3,SAVE10,Referral,321.959991455078
ORD200219,2025-05-02,C48946,Laptop,5,61.9700012207031,457 Main St,Cash,Delivered,TRK99387220,6,SAVE10,Email,309.850006103516
